game_id,season,week,home_team,away_team,y_true,y_pred,vegas_home_line,home_covered,model_pick_home_ats,ats_correct,vegas_ats_correct,agrees_with_book
2018_04_NO_NYG,2018,4,NYG,NO,-15.0,-5.014733773772658,-3.5,0,0,1,1,1
2018_04_BAL_PIT,2018,4,PIT,BAL,-12.0,5.965331008497717,3.0,0,1,0,0,1
2018_04_KC_DEN,2018,4,DEN,KC,-4.0,-4.717762219794488,-3.5,0,0,1,1,1
2018_05_IND_NE,2018,5,NE,IND,14.0,11.209159976275796,10.5,1,1,1,1,1
2018_05_TEN_BUF,2018,5,BUF,TEN,1.0,0.6088626293617208,-6.0,1,1,1,0,0
2018_05_NYG_CAR,2018,5,CAR,NYG,2.0,9.20761120443638,7.0,0,1,0,0,1
2018_05_MIA_CIN,2018,5,CIN,MIA,10.0,2.581781564969368,6.0,1,0,0,1,0
2018_05_BAL_CLE,2018,5,CLE,BAL,3.0,-2.890433379503093,-3.0,1,1,1,0,0
2018_05_GB_DET,2018,5,DET,GB,8.0,1.6884854686984077,1.0,1,1,1,1,1
2018_05_JAX_KC,2018,5,KC,JAX,16.0,7.229483913937029,3.0,1,1,1,1,1
2018_05_DEN_NYJ,2018,5,NYJ,DEN,18.0,2.2861028913881323,-1.0,1,1,1,0,0
2018_05_ATL_PIT,2018,5,PIT,ATL,24.0,2.656052806229883,3.5,1,0,0,1,0
2018_05_OAK_LAC,2018,5,LAC,OAK,16.0,6.728572164242669,5.5,1,1,1,1,1
2018_05_MIN_PHI,2018,5,PHI,MIN,-2.0,4.258502301036869,3.5,0,1,0,0,1
2018_05_LA_SEA,2018,5,SEA,LA,-2.0,-3.2194093198651483,-7.5,1,1,1,0,0
2018_05_ARI_SF,2018,5,SF,ARI,-10.0,3.3668818200179587,3.0,0,1,0,0,1
2018_05_DAL_HOU,2018,5,HOU,DAL,3.0,-0.5569943707126636,3.5,0,0,1,0,0
2018_05_WAS_NO,2018,5,NO,WAS,24.0,8.327956466870981,5.5,1,1,1,1,1
2018_06_PHI_NYG,2018,6,NYG,PHI,-21.0,-3.667152518436228,-1.5,0,0,1,1,1
2018_06_TB_ATL,2018,6,ATL,TB,5.0,6.223327391399968,3.0,1,1,1,1,1
2018_06_PIT_CIN,2018,6,CIN,PIT,-7.0,-1.5455119590964348,1.0,0,0,1,0,0
2018_06_LAC_CLE,2018,6,CLE,LAC,-24.0,-3.43790932007007,1.0,0,0,1,0,0
2018_06_BUF_HOU,2018,6,HOU,BUF,7.0,2.503350093269094,10.5,0,0,1,0,0
2018_06_CHI_MIA,2018,6,MIA,CHI,3.0,2.4399999901908056,-7.5,1,1,1,0,0
2018_06_ARI_MIN,2018,6,MIN,ARI,10.0,6.59724889318424,10.0,0,0,1,0,0
2018_06_IND_NYJ,2018,6,NYJ,IND,8.0,3.355140896547644,2.5,1,1,1,1,1
2018_06_SEA_OAK,2018,6,OAK,SEA,-24.0,-3.971098766344242,-3.0,0,0,1,1,1
2018_06_CAR_WAS,2018,6,WAS,CAR,6.0,1.5095117890866152,-1.0,1,1,1,0,0
2018_06_LA_DEN,2018,6,DEN,LA,-3.0,-6.090608666879893,-7.0,1,1,1,0,0
2018_06_JAX_DAL,2018,6,DAL,JAX,33.0,2.6970634834841034,-3.0,1,1,1,0,0
2018_06_BAL_TEN,2018,6,TEN,BAL,-21.0,-0.3272471051228412,-2.5,0,1,0,1,0
2018_06_KC_NE,2018,6,NE,KC,3.0,5.512806144013823,4.0,0,1,0,0,1
2018_06_SF_GB,2018,6,GB,SF,3.0,6.460879652253193,9.0,0,0,1,0,0
2018_07_DEN_ARI,2018,7,ARI,DEN,-35.0,1.4632042035768402,-1.0,0,1,0,1,0
2018_07_NE_CHI,2018,7,CHI,NE,-7.0,-2.1095744873449727,-1.0,0,0,1,1,1
2018_07_BUF_IND,2018,7,IND,BUF,32.0,1.7658474260351185,7.0,1,0,0,1,0
2018_07_HOU_JAX,2018,7,JAX,HOU,-13.0,4.228118021660623,4.0,0,1,0,0,1
2018_07_DET_MIA,2018,7,MIA,DET,-11.0,-0.3240568777289848,-3.0,0,1,0,1,0
2018_07_MIN_NYJ,2018,7,NYJ,MIN,-20.0,0.7443485707530493,-3.5,0,1,0,1,0
2018_07_CAR_PHI,2018,7,PHI,CAR,-4.0,4.372524368208686,5.0,0,0,1,0,0
2018_07_CLE_TB,2018,7,TB,CLE,3.0,6.863559079246416,3.5,0,1,0,0,1
2018_07_NO_BAL,2018,7,BAL,NO,-1.0,1.7586835191965384,2.5,0,0,1,0,0
2018_07_LA_SF,2018,7,SF,LA,-29.0,-5.520837926827757,-8.0,0,1,0,1,0
2018_07_DAL_WAS,2018,7,WAS,DAL,3.0,1.105253658920059,-1.5,1,1,1,0,0
2018_07_CIN_KC,2018,7,KC,CIN,35.0,6.868149502402972,6.5,1,1,1,1,1
2018_07_TEN_LAC,2018,7,LAC,TEN,1.0,8.64988788739488,6.5,0,1,0,0,1
2018_07_NYG_ATL,2018,7,ATL,NYG,3.0,8.01351937654611,4.5,0,1,0,0,1
2018_08_MIA_HOU,2018,8,HOU,MIA,19.0,3.07592648558962,7.5,1,0,0,1,0
2018_08_BAL_CAR,2018,8,CAR,BAL,15.0,4.323199628705235,-2.5,1,1,1,0,0
2018_08_NYJ_CHI,2018,8,CHI,NYJ,14.0,4.113112331769805,8.5,1,0,0,1,0
2018_08_TB_CIN,2018,8,CIN,TB,3.0,4.611588608323791,3.5,0,1,0,0,1
2018_08_SEA_DET,2018,8,DET,SEA,-14.0,3.365240309032835,3.0,0,1,0,0,1
2018_08_DEN_KC,2018,8,KC,DEN,7.0,10.523749338184096,8.5,0,1,0,0,1
2018_08_WAS_NYG,2018,8,NYG,WAS,-7.0,-4.644410523441085,-1.0,0,0,1,1,1
2018_08_CLE_PIT,2018,8,PIT,CLE,15.0,10.953025160689853,8.5,1,1,1,1,1
2018_08_IND_OAK,2018,8,OAK,IND,-14.0,0.1764632047667231,-3.5,0,1,0,1,0
2018_08_SF_ARI,2018,8,ARI,SF,3.0,2.412262550384528,-2.5,1,1,1,0,0
2018_08_GB_LA,2018,8,LA,GB,2.0,9.048697158319085,7.5,0,1,0,0,1
2018_08_NO_MIN,2018,8,MIN,NO,-10.0,1.5421065317551652,-2.5,0,1,0,1,0
2018_08_PHI_JAX,2018,8,JAX,PHI,-6.0,-0.474124565883088,-4.0,0,1,0,1,0
2018_08_NE_BUF,2018,8,BUF,NE,-19.0,-7.15824951086594,-13.5,0,1,0,1,0
2018_09_OAK_SF,2018,9,SF,OAK,31.0,3.774438781892729,-1.5,1,1,1,0,0
2018_09_PIT_BAL,2018,9,BAL,PIT,-7.0,1.3907501131095166,1.5,0,0,1,0,0
2018_09_CHI_BUF,2018,9,BUF,CHI,-32.0,-3.2038241815261848,-10.5,0,1,0,1,0
2018_09_TB_CAR,2018,9,CAR,TB,14.0,7.540068139323735,6.0,1,1,1,1,1
2018_09_KC_CLE,2018,9,CLE,KC,-16.0,-6.514937508534139,-7.5,0,1,0,1,0
2018_09_NYJ_MIA,2018,9,MIA,NYJ,7.0,1.7035597635791846,3.0,1,0,0,1,0
2018_09_DET_MIN,2018,9,MIN,DET,15.0,4.2370740072154,4.5,1,0,0,1,0
2018_09_ATL_WAS,2018,9,WAS,ATL,-24.0,1.364822396314949,1.5,0,0,1,0,0
2018_09_HOU_DEN,2018,9,DEN,HOU,-2.0,2.0207109482995165,1.0,0,1,0,0,1
2018_09_LAC_SEA,2018,9,SEA,LAC,-8.0,4.652623871701663,1.0,0,1,0,0,1
2018_09_LA_NO,2018,9,NO,LA,10.0,7.336626206469279,-2.5,1,1,1,0,0
2018_09_GB_NE,2018,9,NE,GB,14.0,12.076079903708136,5.0,1,1,1,1,1
2018_09_TEN_DAL,2018,9,DAL,TEN,-14.0,3.4981936253719144,4.5,0,0,1,0,0
2018_10_CAR_PIT,2018,10,PIT,CAR,31.0,6.374575803812418,3.5,1,1,1,1,1
2018_10_DET_CHI,2018,10,CHI,DET,12.0,3.316834339941096,7.5,1,0,0,1,0
2018_10_NO_CIN,2018,10,CIN,NO,-37.0,-3.196991937763188,-5.5,0,1,0,1,0
2018_10_ATL_CLE,2018,10,CLE,ATL,12.0,-7.33034827329804,-5.5,1,0,0,0,1
2018_10_JAX_IND,2018,10,IND,JAX,3.0,2.9866315972533197,3.0,0,0,1,0,0
2018_10_ARI_KC,2018,10,KC,ARI,12.0,11.607551822089873,16.5,0,0,1,0,0
2018_10_BUF_NYJ,2018,10,NYJ,BUF,-31.0,3.393596116401419,6.5,0,0,1,0,0
2018_10_WAS_TB,2018,10,TB,WAS,-13.0,2.2952872158641493,3.5,0,0,1,0,0
2018_10_NE_TEN,2018,10,TEN,NE,24.0,-4.957169495965244,-6.0,1,1,1,0,0
2018_10_LAC_OAK,2018,10,OAK,LAC,-14.0,-10.045540621883047,-10.5,0,1,0,1,0
2018_10_MIA_GB,2018,10,GB,MIA,19.0,6.34898223560034,13.0,1,0,0,1,0
2018_10_SEA_LA,2018,10,LA,SEA,5.0,3.832087849236183,10.0,0,0,1,0,0
2018_10_DAL_PHI,2018,10,PHI,DAL,-7.0,8.28805226894555,7.5,0,1,0,0,1
2018_10_NYG_SF,2018,10,SF,NYG,-4.0,3.1099491242146744,3.0,0,1,0,0,1
2018_11_GB_SEA,2018,11,SEA,GB,3.0,4.2402005220701655,3.0,0,1,0,0,1
2018_11_DAL_ATL,2018,11,ATL,DAL,-3.0,4.941215557819136,3.5,0,1,0,0,1
2018_11_CIN_BAL,2018,11,BAL,CIN,3.0,5.128207251624088,6.5,0,0,1,0,0
2018_11_CAR_DET,2018,11,DET,CAR,1.0,-0.4644866154108517,-4.0,1,1,1,0,0
2018_11_TEN_IND,2018,11,IND,TEN,28.0,2.0805728288136662,2.0,1,1,1,1,1
2018_11_PIT_JAX,2018,11,JAX,PIT,-4.0,-4.977918589927917,-4.0,0,0,1,1,1
2018_11_TB_NYG,2018,11,NYG,TB,3.0,2.905615478018563,3.0,0,0,1,0,0
2018_11_HOU_WAS,2018,11,WAS,HOU,-2.0,2.543121089939113,-3.0,1,1,1,0,0
2018_11_OAK_ARI,2018,11,ARI,OAK,-2.0,2.952117809364288,4.5,0,0,1,0,0
2018_11_DEN_LAC,2018,11,LAC,DEN,-1.0,12.093422694638004,7.5,0,1,0,0,1
2018_11_PHI_NO,2018,11,NO,PHI,41.0,8.157619357266947,7.0,1,1,1,1,1
2018_11_MIN_CHI,2018,11,CHI,MIN,5.0,2.606747871956109,2.5,1,1,1,1,1
2018_11_KC_LA,2018,11,LA,KC,3.0,3.9014766124340303,3.0,0,1,0,0,1
2018_12_CHI_DET,2018,12,DET,CHI,-7.0,0.0043393527819531,-3.0,0,1,0,1,0
2018_12_WAS_DAL,2018,12,DAL,WAS,8.0,3.445903325647961,7.0,1,0,0,1,0
2018_12_ATL_NO,2018,12,NO,ATL,14.0,11.049894555611589,11.5,1,0,0,1,0
2018_12_OAK_BAL,2018,12,BAL,OAK,17.0,10.53459824556857,13.0,1,0,0,1,0
2018_12_JAX_BUF,2018,12,BUF,JAX,3.0,0.917831231289357,-3.0,1,1,1,0,0
2018_12_SEA_CAR,2018,12,CAR,SEA,-3.0,4.051614484246573,3.0,0,1,0,0,1
2018_12_CLE_CIN,2018,12,CIN,CLE,-15.0,4.394224162177085,-1.0,0,1,0,1,0
2018_12_NE_NYJ,2018,12,NYJ,NE,-14.0,-6.255301253740973,-13.0,0,1,0,1,0
2018_12_NYG_PHI,2018,12,PHI,NYG,3.0,6.732071204215887,4.5,0,1,0,0,1
2018_12_SF_TB,2018,12,TB,SF,18.0,3.0724263324719296,1.5,1,1,1,1,1
2018_12_ARI_LAC,2018,12,LAC,ARI,35.0,11.225509996990931,14.0,1,0,0,1,0
2018_12_PIT_DEN,2018,12,DEN,PIT,7.0,-3.328223837169803,-3.0,1,0,0,0,1
2018_12_MIA_IND,2018,12,IND,MIA,3.0,4.8718062598420335,9.0,0,0,1,0,0
2018_12_GB_MIN,2018,12,MIN,GB,7.0,2.9505845585832797,4.0,1,0,0,1,0
2018_12_TEN_HOU,2018,12,HOU,TEN,17.0,3.230779026423204,3.5,1,0,0,1,0
2018_13_NO_DAL,2018,13,DAL,NO,3.0,-5.866769487696136,-7.0,1,1,1,0,0
2018_13_BAL_ATL,2018,13,ATL,BAL,-10.0,4.2530112763517245,2.5,0,1,0,0,1
2018_13_DEN_CIN,2018,13,CIN,DEN,-14.0,-0.0542232394202739,-3.5,0,1,0,1,0
2018_13_LA_DET,2018,13,DET,LA,-14.0,-3.924939750624829,-10.5,0,1,0,1,0
2018_13_ARI_GB,2018,13,GB,ARI,-3.0,9.946667027560093,13.5,0,0,1,0,0
2018_13_CLE_HOU,2018,13,HOU,CLE,16.0,6.014028721289972,5.0,1,1,1,1,1
2018_13_IND_JAX,2018,13,JAX,IND,6.0,-1.0090276825625746,-4.0,1,1,1,0,0
2018_13_BUF_MIA,2018,13,MIA,BUF,4.0,1.8456547175692983,3.5,1,0,0,1,0
2018_13_CHI_NYG,2018,13,NYG,CHI,3.0,-2.489843158055236,-3.5,1,1,1,0,0
2018_13_CAR_TB,2018,13,TB,CAR,7.0,-0.988003349066789,-3.5,1,1,1,0,0
2018_13_KC_OAK,2018,13,OAK,KC,-7.0,-7.959914772956958,-14.0,1,1,1,0,0
2018_13_NYJ_TEN,2018,13,TEN,NYJ,4.0,9.155156962707489,10.5,0,0,1,0,0
2018_13_MIN_NE,2018,13,NE,MIN,14.0,8.551545097081803,6.0,1,1,1,1,1
2018_13_SF_SEA,2018,13,SEA,SF,27.0,10.546787463964336,10.0,1,1,1,1,1
2018_13_LAC_PIT,2018,13,PIT,LAC,-3.0,3.482825911201509,3.5,0,0,1,0,0
2018_13_WAS_PHI,2018,13,PHI,WAS,15.0,5.237137120249103,5.5,1,0,0,1,0
2018_14_JAX_TEN,2018,14,TEN,JAX,21.0,2.6370369498151094,5.5,1,0,0,1,0
2018_14_NYJ_BUF,2018,14,BUF,NYJ,-4.0,3.4947689025678565,4.5,0,0,1,0,0
2018_14_CAR_CLE,2018,14,CLE,CAR,6.0,-1.2474156325428345,-1.0,1,0,0,0,1
2018_14_ATL_GB,2018,14,GB,ATL,14.0,4.67426398557775,4.0,1,1,1,1,1
2018_14_IND_HOU,2018,14,HOU,IND,-3.0,3.455301890577746,4.0,0,0,1,0,0
2018_14_BAL_KC,2018,14,KC,BAL,3.0,6.262408508770881,6.5,0,0,1,0,0
2018_14_NE_MIA,2018,14,MIA,NE,1.0,-5.6329362317674105,-8.5,1,1,1,0,0
2018_14_NO_TB,2018,14,TB,NO,-14.0,-3.6859384945179,-8.5,0,1,0,1,0
2018_14_NYG_WAS,2018,14,WAS,NYG,-24.0,0.8625012004106731,-3.0,0,1,0,1,0
2018_14_CIN_LAC,2018,14,LAC,CIN,5.0,12.23303046727011,17.0,0,0,1,0,0
2018_14_DEN_SF,2018,14,SF,DEN,6.0,-1.1642042635293393,-3.0,1,1,1,0,0
2018_14_DET_ARI,2018,14,ARI,DET,-14.0,-0.7809654787842789,-2.5,0,1,0,1,0
2018_14_PHI_DAL,2018,14,DAL,PHI,6.0,2.3540589918575203,3.5,1,0,0,1,0
2018_14_PIT_OAK,2018,14,OAK,PIT,3.0,-7.221837695831975,-10.5,1,1,1,0,0
2018_14_LA_CHI,2018,14,CHI,LA,9.0,0.0023271913612104,-3.0,1,1,1,0,0
2018_14_MIN_SEA,2018,14,SEA,MIN,14.0,6.823043411524285,3.0,1,1,1,1,1
2018_15_LAC_KC,2018,15,KC,LAC,-1.0,2.2370138859620288,3.5,0,0,1,0,0
2018_15_HOU_NYJ,2018,15,NYJ,HOU,-7.0,-5.468867078195867,-7.0,0,1,0,1,0
2018_15_CLE_DEN,2018,15,DEN,CLE,-1.0,4.2226850115942165,1.0,0,1,0,0,1
2018_15_ARI_ATL,2018,15,ATL,ARI,26.0,6.541259277179308,10.0,1,0,0,1,0
2018_15_TB_BAL,2018,15,BAL,TB,8.0,7.158946506503388,8.5,0,0,1,0,0
2018_15_DET_BUF,2018,15,BUF,DET,1.0,-0.2687876473256953,2.5,0,0,1,0,0
2018_15_GB_CHI,2018,15,CHI,GB,7.0,4.045273413292124,6.0,1,0,0,1,0
2018_15_OAK_CIN,2018,15,CIN,OAK,14.0,3.3629719388560573,3.0,1,1,1,1,1
2018_15_DAL_IND,2018,15,IND,DAL,23.0,3.525017242482448,3.0,1,1,1,1,1
2018_15_WAS_JAX,2018,15,JAX,WAS,-3.0,2.9984050819354757,7.5,0,0,1,0,0
2018_15_MIA_MIN,2018,15,MIN,MIA,24.0,6.477814868313634,7.5,1,0,0,1,0
2018_15_TEN_NYG,2018,15,NYG,TEN,-17.0,-0.1877643585146248,-2.5,0,1,0,1,0
2018_15_SEA_SF,2018,15,SF,SEA,3.0,-4.823464766816757,-3.5,1,0,0,0,1
2018_15_NE_PIT,2018,15,PIT,NE,7.0,0.8492487151671059,-2.5,1,1,1,0,0
2018_15_PHI_LA,2018,15,LA,PHI,-7.0,4.197442441452959,13.5,0,0,1,0,0
2018_15_NO_CAR,2018,15,CAR,NO,-3.0,-1.29934604237302,-6.0,1,1,1,0,0
2018_16_WAS_TEN,2018,16,TEN,WAS,9.0,7.095803932901594,12.5,0,0,1,0,0
2018_16_BAL_LAC,2018,16,LAC,BAL,-12.0,7.392657661166678,4.0,0,1,0,0,1
2018_16_ATL_CAR,2018,16,CAR,ATL,-14.0,1.8422736248757283,-2.5,0,1,0,1,0
2018_16_CIN_CLE,2018,16,CLE,CIN,8.0,2.421648611221201,10.0,0,0,1,0,0
2018_16_TB_DAL,2018,16,DAL,TB,7.0,6.286439270139081,7.0,0,0,1,0,0
2018_16_MIN_DET,2018,16,DET,MIN,-18.0,-0.7219123188128159,-6.5,0,1,0,1,0
2018_16_NYG_IND,2018,16,IND,NYG,1.0,6.424512819612997,10.0,0,0,1,0,0
2018_16_JAX_MIA,2018,16,MIA,JAX,-10.0,2.8628033864509908,3.0,0,0,1,0,0
2018_16_BUF_NE,2018,16,NE,BUF,12.0,12.456173420225548,14.0,0,0,1,0,0
2018_16_GB_NYJ,2018,16,NYJ,GB,-6.0,-3.0662863247714767,-3.0,0,0,1,1,1
2018_16_HOU_PHI,2018,16,PHI,HOU,2.0,2.70278924975897,1.0,1,1,1,1,1
2018_16_LA_ARI,2018,16,ARI,LA,-22.0,-5.990433174688807,-14.5,0,1,0,1,0
2018_16_CHI_SF,2018,16,SF,CHI,-5.0,-1.4260067463139352,-3.5,0,1,0,1,0
2018_16_PIT_NO,2018,16,NO,PIT,3.0,6.259938521278228,6.5,0,0,1,0,0
2018_16_KC_SEA,2018,16,SEA,KC,7.0,1.1318029699045338,-1.0,1,1,1,0,0
2018_16_DEN_OAK,2018,16,OAK,DEN,13.0,-5.328762122691965,-2.5,1,0,0,0,1
2018_17_MIA_BUF,2018,17,BUF,MIA,25.0,2.534455547283967,5.5,1,0,0,1,0
2018_17_DET_GB,2018,17,GB,DET,-31.0,3.1602967679456047,7.5,0,0,1,0,0
2018_17_JAX_HOU,2018,17,HOU,JAX,17.0,6.33241906009557,7.0,1,0,0,1,0
2018_17_NYJ_NE,2018,17,NE,NYJ,35.0,13.816886006040814,14.0,1,0,0,1,0
2018_17_CAR_NO,2018,17,NO,CAR,-19.0,11.164785404564316,8.0,0,1,0,0,1
2018_17_DAL_NYG,2018,17,NYG,DAL,-1.0,-0.5234661407238625,7.5,0,0,1,0,0
2018_17_ATL_TB,2018,17,TB,ATL,-2.0,0.0821207349131785,-2.5,1,1,1,0,0
2018_17_CLE_BAL,2018,17,BAL,CLE,2.0,8.908916236227554,7.0,0,1,0,0,1
2018_17_LAC_DEN,2018,17,DEN,LAC,-14.0,-3.256317431335904,-7.0,0,1,0,1,0
2018_17_OAK_KC,2018,17,KC,OAK,32.0,11.484595893706354,14.5,1,0,0,1,0
2018_17_SF_LA,2018,17,LA,SF,16.0,11.307651132039725,10.5,1,1,1,1,1
2018_17_CHI_MIN,2018,17,MIN,CHI,-14.0,4.124742333736466,6.0,0,0,1,0,0
2018_17_CIN_PIT,2018,17,PIT,CIN,3.0,11.166493627605172,14.0,0,0,1,0,0
2018_17_ARI_SEA,2018,17,SEA,ARI,3.0,13.20051900321786,15.5,0,0,1,0,0
2018_17_PHI_WAS,2018,17,WAS,PHI,-24.0,-3.582300934320553,-6.0,0,1,0,1,0
2018_17_IND_TEN,2018,17,TEN,IND,-16.0,1.3699372325572126,-5.0,0,1,0,1,0
2019_01_GB_CHI,2019,1,CHI,GB,-7.0,4.711482086382959,3.5,0,1,0,0,1
2019_01_LA_CAR,2019,1,CAR,LA,-3.0,-0.3456076870393927,-1.5,0,1,0,1,0
2019_01_TEN_CLE,2019,1,CLE,TEN,-30.0,0.1280144423549882,5.5,0,0,1,0,0
2019_01_KC_JAX,2019,1,JAX,KC,-14.0,-6.945190175963737,-3.5,0,0,1,1,1
2019_01_BAL_MIA,2019,1,MIA,BAL,-49.0,-6.562075525661128,-7.0,0,1,0,1,0
2019_01_ATL_MIN,2019,1,MIN,ATL,16.0,1.3791872928246562,3.5,1,0,0,1,0
2019_01_BUF_NYJ,2019,1,NYJ,BUF,-1.0,-1.2236645219435065,2.5,0,0,1,0,0
2019_01_WAS_PHI,2019,1,PHI,WAS,5.0,7.428813141184353,10.5,0,0,1,0,0
2019_01_IND_LAC,2019,1,LAC,IND,6.0,7.829066707069187,6.0,0,1,0,0,1
2019_01_CIN_SEA,2019,1,SEA,CIN,1.0,9.6144951079689,9.5,0,1,0,0,1
2019_01_DET_ARI,2019,1,ARI,DET,0.0,-2.009909238720058,-2.5,1,1,1,0,0
2019_01_NYG_DAL,2019,1,DAL,NYG,18.0,6.587221495337162,7.0,1,0,0,1,0
2019_01_SF_TB,2019,1,TB,SF,-14.0,0.4699922823738667,1.0,0,0,1,0,0
2019_01_PIT_NE,2019,1,NE,PIT,30.0,6.191456374286777,5.5,1,1,1,1,1
2019_01_HOU_NO,2019,1,NO,HOU,2.0,8.831588235047562,6.5,0,1,0,0,1
2019_01_DEN_OAK,2019,1,OAK,DEN,8.0,-0.908944214747136,-3.0,1,1,1,0,0
2019_02_TB_CAR,2019,2,CAR,TB,-6.0,5.398407946825403,6.5,0,0,1,0,0
2019_02_ARI_BAL,2019,2,BAL,ARI,6.0,13.987060416516638,13.0,0,1,0,0,1
2019_02_SF_CIN,2019,2,CIN,SF,-24.0,2.4095907555085234,1.0,0,1,0,0,1
2019_02_LAC_DET,2019,2,DET,LAC,3.0,-2.4183344308351606,-1.0,1,0,0,0,1
2019_02_MIN_GB,2019,2,GB,MIN,5.0,-3.011837099396538,3.0,1,0,0,1,0
2019_02_JAX_HOU,2019,2,HOU,JAX,1.0,7.353637531142233,7.5,0,0,1,0,0
2019_02_NE_MIA,2019,2,MIA,NE,-43.0,-10.724601660386645,-18.0,0,1,0,1,0
2019_02_BUF_NYG,2019,2,NYG,BUF,-14.0,3.053051397417629,-1.0,0,1,0,1,0
2019_02_SEA_PIT,2019,2,PIT,SEA,-2.0,0.7278136145232502,4.0,0,0,1,0,0
2019_02_IND_TEN,2019,2,TEN,IND,-2.0,3.73175011110798,3.0,0,1,0,0,1
2019_02_DAL_WAS,2019,2,WAS,DAL,-10.0,-6.192456568849655,-6.0,0,0,1,1,1
2019_02_KC_OAK,2019,2,OAK,KC,-18.0,-10.181542482579916,-7.0,0,0,1,1,1
2019_02_CHI_DEN,2019,2,DEN,CHI,-2.0,0.5792354191201468,-3.0,1,1,1,0,0
2019_02_NO_LA,2019,2,LA,NO,18.0,1.7268899728155087,2.0,1,0,0,1,0
2019_02_PHI_ATL,2019,2,ATL,PHI,4.0,-1.6354876038594528,-1.0,1,0,0,0,1
2019_02_CLE_NYJ,2019,2,NYJ,CLE,-20.0,5.274266050367407,-6.5,0,1,0,1,0
2019_03_TEN_JAX,2019,3,JAX,TEN,13.0,-0.1897066520745534,-1.5,1,1,1,0,0
2019_03_CIN_BUF,2019,3,BUF,CIN,4.0,6.604133513142484,5.5,0,1,0,0,1
2019_03_MIA_DAL,2019,3,DAL,MIA,25.0,13.959778585685024,22.0,1,0,0,1,0
2019_03_DEN_GB,2019,3,GB,DEN,11.0,6.062590873368298,7.0,1,0,0,1,0
2019_03_ATL_IND,2019,3,IND,ATL,3.0,2.616149230984232,1.0,1,1,1,1,1
2019_03_BAL_KC,2019,3,KC,BAL,5.0,7.42809820248015,4.5,1,1,1,1,1
2019_03_OAK_MIN,2019,3,MIN,OAK,20.0,9.210054302562597,8.5,1,1,1,1,1
2019_03_NYJ_NE,2019,3,NE,NYJ,16.0,13.629184507269496,20.5,0,0,1,0,0
2019_03_DET_PHI,2019,3,PHI,DET,-3.0,3.819043174991622,4.0,0,0,1,0,0
2019_03_CAR_ARI,2019,3,ARI,CAR,-18.0,-1.5341081405512431,2.5,0,0,1,0,0
2019_03_NYG_TB,2019,3,TB,NYG,-1.0,1.8744826095018168,5.0,0,0,1,0,0
2019_03_HOU_LAC,2019,3,LAC,HOU,-7.0,7.033140976671223,3.0,0,1,0,0,1
2019_03_NO_SEA,2019,3,SEA,NO,-6.0,3.666291524978673,5.0,0,0,1,0,0
2019_03_PIT_SF,2019,3,SF,PIT,4.0,5.36378071867059,6.0,0,0,1,0,0
2019_03_LA_CLE,2019,3,CLE,LA,-7.0,-5.104935483451847,-4.0,0,0,1,1,1
2019_03_CHI_WAS,2019,3,WAS,CHI,-16.0,-3.829573391893843,-5.0,0,1,0,1,0
2019_04_PHI_GB,2019,4,GB,PHI,-7.0,3.2260861751210967,3.5,0,0,1,0,0
2019_04_TEN_ATL,2019,4,ATL,TEN,-14.0,3.8215720141626712,3.5,0,1,0,0,1
2019_04_CLE_BAL,2019,4,BAL,CLE,-15.0,11.221828022127395,7.5,0,1,0,0,1
2019_04_NE_BUF,2019,4,BUF,NE,-6.0,-3.262470289700646,-7.0,1,1,1,0,0
2019_04_KC_DET,2019,4,DET,KC,-4.0,-4.667846963260312,-7.5,1,1,1,0,0
2019_04_CAR_HOU,2019,4,HOU,CAR,-6.0,4.143242819610921,5.5,0,0,1,0,0
2019_04_OAK_IND,2019,4,IND,OAK,-7.0,8.683429200631155,5.5,0,1,0,0,1
2019_04_LAC_MIA,2019,4,MIA,LAC,-20.0,-7.798316101698071,-15.0,0,1,0,1,0
2019_04_WAS_NYG,2019,4,NYG,WAS,21.0,3.8316163210899408,3.0,1,1,1,1,1
2019_04_SEA_ARI,2019,4,ARI,SEA,-17.0,-4.824325030909383,-5.5,0,1,0,1,0
2019_04_TB_LA,2019,4,LA,TB,-15.0,9.520401006314543,9.0,0,1,0,0,1
2019_04_MIN_CHI,2019,4,CHI,MIN,10.0,3.406336510792733,-1.0,1,1,1,0,0
2019_04_JAX_DEN,2019,4,DEN,JAX,-2.0,1.4173607478285049,2.5,0,0,1,0,0
2019_04_DAL_NO,2019,4,NO,DAL,2.0,1.117286237952105,-2.5,1,1,1,0,0
2019_04_CIN_PIT,2019,4,PIT,CIN,24.0,5.718139031266378,3.5,1,1,1,1,1
2019_05_LA_SEA,2019,5,SEA,LA,1.0,4.4516517894785945,1.5,0,1,0,0,1
2019_05_JAX_CAR,2019,5,CAR,JAX,7.0,2.7257540217867087,3.0,1,0,0,1,0
2019_05_ARI_CIN,2019,5,CIN,ARI,-3.0,2.136130722563986,3.0,0,0,1,0,0
2019_05_ATL_HOU,2019,5,HOU,ATL,21.0,2.889754174111992,4.0,1,0,0,1,0
2019_05_TB_NO,2019,5,NO,TB,7.0,4.221572153502157,3.0,1,1,1,1,1
2019_05_MIN_NYG,2019,5,NYG,MIN,-18.0,-0.1392595460406203,-5.5,0,1,0,1,0
